timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1630261260581,2,HTTP Request,200,OK,Fetch Player By Id 2-46,text,true,,268,130,1,1,http://localhost:4000/api/player/47,2,0,1
1630261260634,1,HTTP Request,200,OK,Fetch Player By Id 2-47,text,true,,268,130,1,1,http://localhost:4000/api/player/48,1,0,0
1630261260683,2,HTTP Request,200,OK,Fetch Player By Id 2-48,text,true,,268,130,1,1,http://localhost:4000/api/player/49,2,0,1
1630261260727,2,HTTP Request,200,OK,Fetch Player By Id 2-49,text,true,,268,130,1,1,http://localhost:4000/api/player/50,2,0,1
1630261260781,2,HTTP Request,200,OK,Fetch Player By Id 2-50,text,true,,268,130,1,1,http://localhost:4000/api/player/51,2,0,0
1630261260830,2,HTTP Request,200,OK,Fetch Player By Id 2-51,text,true,,268,130,1,1,http://localhost:4000/api/player/52,2,0,1
1630261260879,2,HTTP Request,200,OK,Fetch Player By Id 2-52,text,true,,268,130,1,1,http://localhost:4000/api/player/53,2,0,1
1630261260931,2,HTTP Request,200,OK,Fetch Player By Id 2-53,text,true,,268,130,1,1,http://localhost:4000/api/player/54,2,0,1
1630261260981,2,HTTP Request,200,OK,Fetch Player By Id 2-54,text,true,,268,130,1,1,http://localhost:4000/api/player/55,2,0,1
1630261261031,2,HTTP Request,200,OK,Fetch Player By Id 2-55,text,true,,268,130,1,1,http://localhost:4000/api/player/56,2,0,0
1630261261080,2,HTTP Request,200,OK,Fetch Player By Id 2-56,text,true,,268,130,1,1,http://localhost:4000/api/player/57,2,0,1
1630261261128,2,HTTP Request,200,OK,Fetch Player By Id 2-57,text,true,,268,130,1,1,http://localhost:4000/api/player/58,2,0,1
1630261261180,2,HTTP Request,200,OK,Fetch Player By Id 2-58,text,true,,268,130,1,1,http://localhost:4000/api/player/59,2,0,1
1630261261231,2,HTTP Request,200,OK,Fetch Player By Id 2-59,text,true,,268,130,1,1,http://localhost:4000/api/player/60,2,0,1
1630261261280,2,HTTP Request,200,OK,Fetch Player By Id 2-60,text,true,,268,130,1,1,http://localhost:4000/api/player/61,2,0,1
1630261261330,2,HTTP Request,200,OK,Fetch Player By Id 2-61,text,true,,268,130,1,1,http://localhost:4000/api/player/62,2,0,0
1630261261382,2,HTTP Request,200,OK,Fetch Player By Id 2-62,text,true,,268,130,1,1,http://localhost:4000/api/player/63,2,0,1
1630261261425,2,HTTP Request,200,OK,Fetch Player By Id 2-63,text,true,,268,130,1,1,http://localhost:4000/api/player/64,2,0,1
1630261261478,2,HTTP Request,200,OK,Fetch Player By Id 2-64,text,true,,268,130,1,1,http://localhost:4000/api/player/65,2,0,1
1630261261526,2,HTTP Request,200,OK,Fetch Player By Id 2-65,text,true,,268,130,1,1,http://localhost:4000/api/player/66,2,0,1
1630261261574,2,HTTP Request,200,OK,Fetch Player By Id 2-66,text,true,,268,130,1,1,http://localhost:4000/api/player/67,2,0,1
1630261261622,2,HTTP Request,200,OK,Fetch Player By Id 2-67,text,true,,268,130,1,1,http://localhost:4000/api/player/68,2,0,0
1630261261672,2,HTTP Request,200,OK,Fetch Player By Id 2-68,text,true,,268,130,1,1,http://localhost:4000/api/player/69,2,0,0
1630261261722,2,HTTP Request,200,OK,Fetch Player By Id 2-69,text,true,,268,130,1,1,http://localhost:4000/api/player/70,2,0,1
1630261261774,2,HTTP Request,200,OK,Fetch Player By Id 2-70,text,true,,268,130,1,1,http://localhost:4000/api/player/71,2,0,1
1630261261822,2,HTTP Request,200,OK,Fetch Player By Id 2-71,text,true,,268,130,1,1,http://localhost:4000/api/player/72,2,0,1
1630261261872,2,HTTP Request,200,OK,Fetch Player By Id 2-72,text,true,,268,130,1,1,http://localhost:4000/api/player/73,2,0,1
1630261261921,2,HTTP Request,200,OK,Fetch Player By Id 2-73,text,true,,268,130,1,1,http://localhost:4000/api/player/74,2,0,1
1630261261968,2,HTTP Request,200,OK,Fetch Player By Id 2-74,text,true,,268,130,1,1,http://localhost:4000/api/player/75,2,0,1
1630261262022,2,HTTP Request,200,OK,Fetch Player By Id 2-75,text,true,,268,130,1,1,http://localhost:4000/api/player/76,2,0,0
1630261262071,2,HTTP Request,200,OK,Fetch Player By Id 2-76,text,true,,268,130,1,1,http://localhost:4000/api/player/77,2,0,0
1630261262120,2,HTTP Request,200,OK,Fetch Player By Id 2-77,text,true,,268,130,1,1,http://localhost:4000/api/player/78,2,0,1
1630261262172,1,HTTP Request,200,OK,Fetch Player By Id 2-78,text,true,,268,130,1,1,http://localhost:4000/api/player/79,1,0,0
1630261262219,1,HTTP Request,200,OK,Fetch Player By Id 2-79,text,true,,268,130,1,1,http://localhost:4000/api/player/80,1,0,0
1630261262272,1,HTTP Request,200,OK,Fetch Player By Id 2-80,text,true,,268,130,1,1,http://localhost:4000/api/player/81,1,0,0
1630261262321,2,HTTP Request,200,OK,Fetch Player By Id 2-81,text,true,,268,130,1,1,http://localhost:4000/api/player/82,1,0,0
1630261262370,1,HTTP Request,200,OK,Fetch Player By Id 2-82,text,true,,268,130,1,1,http://localhost:4000/api/player/83,1,0,0
1630261262419,2,HTTP Request,200,OK,Fetch Player By Id 2-83,text,true,,268,130,1,1,http://localhost:4000/api/player/84,2,0,1
1630261262472,2,HTTP Request,200,OK,Fetch Player By Id 2-84,text,true,,268,130,1,1,http://localhost:4000/api/player/85,2,0,1
1630261262517,2,HTTP Request,200,OK,Fetch Player By Id 2-85,text,true,,268,130,1,1,http://localhost:4000/api/player/86,2,0,1
1630261262568,2,HTTP Request,200,OK,Fetch Player By Id 2-86,text,true,,268,130,1,1,http://localhost:4000/api/player/87,2,0,1
1630261262618,2,HTTP Request,200,OK,Fetch Player By Id 2-87,text,true,,268,130,1,1,http://localhost:4000/api/player/88,1,0,0
1630261262668,2,HTTP Request,200,OK,Fetch Player By Id 2-88,text,true,,268,130,1,1,http://localhost:4000/api/player/89,2,0,1
1630261262718,1,HTTP Request,200,OK,Fetch Player By Id 2-89,text,true,,268,130,1,1,http://localhost:4000/api/player/90,1,0,0
1630261262768,1,HTTP Request,200,OK,Fetch Player By Id 2-90,text,true,,268,130,1,1,http://localhost:4000/api/player/91,1,0,0
1630261262818,2,HTTP Request,200,OK,Fetch Player By Id 2-91,text,true,,268,130,1,1,http://localhost:4000/api/player/92,2,0,1
1630261262868,1,HTTP Request,200,OK,Fetch Player By Id 2-92,text,true,,268,130,1,1,http://localhost:4000/api/player/93,1,0,0
1630261262921,2,HTTP Request,200,OK,Fetch Player By Id 2-93,text,true,,268,130,1,1,http://localhost:4000/api/player/94,2,0,1
1630261262964,2,HTTP Request,200,OK,Fetch Player By Id 2-94,text,true,,268,130,1,1,http://localhost:4000/api/player/95,2,0,1
1630261263014,1,HTTP Request,200,OK,Fetch Player By Id 2-95,text,true,,268,130,1,1,http://localhost:4000/api/player/96,1,0,0
1630261263064,1,HTTP Request,200,OK,Fetch Player By Id 2-96,text,true,,268,130,1,1,http://localhost:4000/api/player/97,1,0,0
1630261263115,1,HTTP Request,200,OK,Fetch Player By Id 2-97,text,true,,268,130,1,1,http://localhost:4000/api/player/98,1,0,1
1630261263164,2,HTTP Request,200,OK,Fetch Player By Id 2-98,text,true,,268,130,1,1,http://localhost:4000/api/player/99,1,0,1
1630261263214,1,HTTP Request,200,OK,Fetch Player By Id 2-99,text,true,,269,131,1,1,http://localhost:4000/api/player/100,1,0,0
1630261263268,2,HTTP Request,200,OK,Fetch Player By Id 2-100,text,true,,269,131,1,1,http://localhost:4000/api/player/101,2,0,1
1630261263313,2,HTTP Request,200,OK,Fetch Player By Id 2-101,text,true,,269,131,1,1,http://localhost:4000/api/player/102,2,0,1
1630261263364,2,HTTP Request,200,OK,Fetch Player By Id 2-102,text,true,,269,131,1,1,http://localhost:4000/api/player/103,2,0,1
1630261263418,1,HTTP Request,200,OK,Fetch Player By Id 2-103,text,true,,269,131,1,1,http://localhost:4000/api/player/104,1,0,0
1630261263464,1,HTTP Request,200,OK,Fetch Player By Id 2-104,text,true,,269,131,1,1,http://localhost:4000/api/player/105,1,0,0
1630261263517,1,HTTP Request,200,OK,Fetch Player By Id 2-105,text,true,,269,131,1,1,http://localhost:4000/api/player/106,1,0,0
1630261263568,1,HTTP Request,200,OK,Fetch Player By Id 2-106,text,true,,269,131,1,1,http://localhost:4000/api/player/107,1,0,0
